time: 0update vector norm: tensor(78.2195, device='cuda:0') diff norm: tensor(145.3411, device='cuda:0') activation norm: tensor(11.0685, device='cuda:0') softmax output: tensor(0.0367, device='cuda:0')
time: 651update vector norm: tensor(43.1447, device='cuda:0') diff norm: tensor(43.6300, device='cuda:0') activation norm: tensor(5.2704, device='cuda:0') softmax output: tensor(0.1050, device='cuda:0')
time: 651update vector norm: tensor(29.7164, device='cuda:0') diff norm: tensor(33.7396, device='cuda:0') activation norm: tensor(5.4848, device='cuda:0') softmax output: tensor(0.1201, device='cuda:0')
time: 652update vector norm: tensor(75.4933, device='cuda:0') diff norm: tensor(112.5031, device='cuda:0') activation norm: tensor(8.5923, device='cuda:0') softmax output: tensor(0.0378, device='cuda:0')
time: 652update vector norm: tensor(96.5824, device='cuda:0') diff norm: tensor(95.3635, device='cuda:0') activation norm: tensor(8.3912, device='cuda:0') softmax output: tensor(0.0852, device='cuda:0')
time: 652update vector norm: tensor(88.5246, device='cuda:0') diff norm: tensor(85.5103, device='cuda:0') activation norm: tensor(8.6020, device='cuda:0') softmax output: tensor(0.0955, device='cuda:0')
time: 652update vector norm: tensor(74.8254, device='cuda:0') diff norm: tensor(72.8584, device='cuda:0') activation norm: tensor(8.7829, device='cuda:0') softmax output: tensor(0.1075, device='cuda:0')
time: 652update vector norm: tensor(50.3821, device='cuda:0') diff norm: tensor(56.2683, device='cuda:0') activation norm: tensor(8.7893, device='cuda:0') softmax output: tensor(0.1203, device='cuda:0')
time: 653update vector norm: tensor(78.4999, device='cuda:0') diff norm: tensor(123.2271, device='cuda:0') activation norm: tensor(9.4206, device='cuda:0') softmax output: tensor(0.0373, device='cuda:0')
time: 653update vector norm: tensor(93.1846, device='cuda:0') diff norm: tensor(93.8071, device='cuda:0') activation norm: tensor(8.2545, device='cuda:0') softmax output: tensor(0.0857, device='cuda:0')
time: 653update vector norm: tensor(83.7056, device='cuda:0') diff norm: tensor(82.2258, device='cuda:0') activation norm: tensor(8.2725, device='cuda:0') softmax output: tensor(0.0951, device='cuda:0')
time: 653update vector norm: tensor(71.6774, device='cuda:0') diff norm: tensor(69.5392, device='cuda:0') activation norm: tensor(8.3928, device='cuda:0') softmax output: tensor(0.1078, device='cuda:0')
time: 653update vector norm: tensor(50.8415, device='cuda:0') diff norm: tensor(54.5403, device='cuda:0') activation norm: tensor(8.5690, device='cuda:0') softmax output: tensor(0.1201, device='cuda:0')
time: 654update vector norm: tensor(135.5320, device='cuda:0') diff norm: tensor(153.9886, device='cuda:0') activation norm: tensor(11.8055, device='cuda:0') softmax output: tensor(0.0394, device='cuda:0')
time: 654update vector norm: tensor(148.6671, device='cuda:0') diff norm: tensor(131.9671, device='cuda:0') activation norm: tensor(11.6172, device='cuda:0') softmax output: tensor(0.0912, device='cuda:0')
time: 654update vector norm: tensor(129.6588, device='cuda:0') diff norm: tensor(117.2803, device='cuda:0') activation norm: tensor(11.7889, device='cuda:0') softmax output: tensor(0.1022, device='cuda:0')
time: 654update vector norm: tensor(112.9737, device='cuda:0') diff norm: tensor(99.4971, device='cuda:0') activation norm: tensor(11.9731, device='cuda:0') softmax output: tensor(0.1199, device='cuda:0')
time: 654update vector norm: tensor(70.1183, device='cuda:0') diff norm: tensor(77.6153, device='cuda:0') activation norm: tensor(11.9045, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 655update vector norm: tensor(106.8497, device='cuda:0') diff norm: tensor(140.3791, device='cuda:0') activation norm: tensor(10.7495, device='cuda:0') softmax output: tensor(0.0387, device='cuda:0')
time: 655update vector norm: tensor(145.0694, device='cuda:0') diff norm: tensor(118.7608, device='cuda:0') activation norm: tensor(10.4514, device='cuda:0') softmax output: tensor(0.1065, device='cuda:0')
time: 655update vector norm: tensor(142.5968, device='cuda:0') diff norm: tensor(113.8030, device='cuda:0') activation norm: tensor(11.4371, device='cuda:0') softmax output: tensor(0.1188, device='cuda:0')
time: 655update vector norm: tensor(127.1859, device='cuda:0') diff norm: tensor(100.6257, device='cuda:0') activation norm: tensor(12.1116, device='cuda:0') softmax output: tensor(0.1350, device='cuda:0')
time: 655update vector norm: tensor(73.4720, device='cuda:0') diff norm: tensor(84.0000, device='cuda:0') activation norm: tensor(12.8212, device='cuda:0') softmax output: tensor(0.1202, device='cuda:0')
time: 656update vector norm: tensor(116.0186, device='cuda:0') diff norm: tensor(138.5965, device='cuda:0') activation norm: tensor(10.6189, device='cuda:0') softmax output: tensor(0.0394, device='cuda:0')
time: 656update vector norm: tensor(150.3569, device='cuda:0') diff norm: tensor(120.9370, device='cuda:0') activation norm: tensor(10.6463, device='cuda:0') softmax output: tensor(0.1015, device='cuda:0')
time: 656update vector norm: tensor(143.1657, device='cuda:0') diff norm: tensor(113.9012, device='cuda:0') activation norm: tensor(11.4476, device='cuda:0') softmax output: tensor(0.1186, device='cuda:0')
time: 656update vector norm: tensor(125.5733, device='cuda:0') diff norm: tensor(100.3250, device='cuda:0') activation norm: tensor(12.0758, device='cuda:0') softmax output: tensor(0.1323, device='cuda:0')
time: 656update vector norm: tensor(74.2612, device='cuda:0') diff norm: tensor(82.3563, device='cuda:0') activation norm: tensor(12.5868, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 657update vector norm: tensor(113.8536, device='cuda:0') diff norm: tensor(148.1733, device='cuda:0') activation norm: tensor(11.3518, device='cuda:0') softmax output: tensor(0.0382, device='cuda:0')
time: 657update vector norm: tensor(131.1840, device='cuda:0') diff norm: tensor(121.8193, device='cuda:0') activation norm: tensor(10.7209, device='cuda:0') softmax output: tensor(0.0887, device='cuda:0')
time: 657update vector norm: tensor(114.9359, device='cuda:0') diff norm: tensor(106.9745, device='cuda:0') activation norm: tensor(10.7573, device='cuda:0') softmax output: tensor(0.0977, device='cuda:0')
time: 657update vector norm: tensor(98.0332, device='cuda:0') diff norm: tensor(91.1286, device='cuda:0') activation norm: tensor(10.9792, device='cuda:0') softmax output: tensor(0.1105, device='cuda:0')
time: 657update vector norm: tensor(67.8112, device='cuda:0') diff norm: tensor(72.4575, device='cuda:0') activation norm: tensor(11.1779, device='cuda:0') softmax output: tensor(0.1203, device='cuda:0')
time: 658update vector norm: tensor(111.4394, device='cuda:0') diff norm: tensor(145.3126, device='cuda:0') activation norm: tensor(11.1309, device='cuda:0') softmax output: tensor(0.0384, device='cuda:0')
time: 658update vector norm: tensor(138.7282, device='cuda:0') diff norm: tensor(120.6434, device='cuda:0') activation norm: tensor(10.6184, device='cuda:0') softmax output: tensor(0.0960, device='cuda:0')
time: 658update vector norm: tensor(120.4978, device='cuda:0') diff norm: tensor(107.5863, device='cuda:0') activation norm: tensor(10.8171, device='cuda:0') softmax output: tensor(0.1037, device='cuda:0')
time: 658update vector norm: tensor(100.5589, device='cuda:0') diff norm: tensor(91.9066, device='cuda:0') activation norm: tensor(11.0649, device='cuda:0') softmax output: tensor(0.1135, device='cuda:0')
time: 658update vector norm: tensor(64.7079, device='cuda:0') diff norm: tensor(72.5999, device='cuda:0') activation norm: tensor(11.1730, device='cuda:0') softmax output: tensor(0.1204, device='cuda:0')
time: 659update vector norm: tensor(104.9747, device='cuda:0') diff norm: tensor(145.5570, device='cuda:0') activation norm: tensor(11.1459, device='cuda:0') softmax output: tensor(0.0376, device='cuda:0')
time: 659update vector norm: tensor(121.1784, device='cuda:0') diff norm: tensor(117.5307, device='cuda:0') activation norm: tensor(10.3440, device='cuda:0') softmax output: tensor(0.0861, device='cuda:0')
time: 659update vector norm: tensor(109.5991, device='cuda:0') diff norm: tensor(102.6476, device='cuda:0') activation norm: tensor(10.3221, device='cuda:0') softmax output: tensor(0.0988, device='cuda:0')
time: 659update vector norm: tensor(94.4179, device='cuda:0') diff norm: tensor(86.3564, device='cuda:0') activation norm: tensor(10.4081, device='cuda:0') softmax output: tensor(0.1136, device='cuda:0')
time: 659update vector norm: tensor(62.7858, device='cuda:0') diff norm: tensor(68.3524, device='cuda:0') activation norm: tensor(10.5805, device='cuda:0') softmax output: tensor(0.1200, device='cuda:0')
time: 660update vector norm: tensor(67.4484, device='cuda:0') diff norm: tensor(106.8822, device='cuda:0') activation norm: tensor(8.1577, device='cuda:0') softmax output: tensor(0.0374, device='cuda:0')
time: 660update vector norm: tensor(89.2455, device='cuda:0') diff norm: tensor(88.0267, device='cuda:0') activation norm: tensor(7.7401, device='cuda:0') softmax output: tensor(0.0854, device='cuda:0')
time: 660update vector norm: tensor(87.7603, device='cuda:0') diff norm: tensor(79.9517, device='cuda:0') activation norm: tensor(8.0356, device='cuda:0') softmax output: tensor(0.1013, device='cuda:0')
time: 660update vector norm: tensor(78.6969, device='cuda:0') diff norm: tensor(69.5665, device='cuda:0') activation norm: tensor(8.3820, device='cuda:0') softmax output: tensor(0.1178, device='cuda:0')
time: 660update vector norm: tensor(47.0829, device='cuda:0') diff norm: tensor(56.3443, device='cuda:0') activation norm: tensor(8.7611, device='cuda:0') softmax output: tensor(0.1200, device='cuda:0')
time: 661update vector norm: tensor(76.8641, device='cuda:0') diff norm: tensor(111.2343, device='cuda:0') activation norm: tensor(8.4934, device='cuda:0') softmax output: tensor(0.0383, device='cuda:0')
time: 661update vector norm: tensor(103.7499, device='cuda:0') diff norm: tensor(96.4374, device='cuda:0') activation norm: tensor(8.4793, device='cuda:0') softmax output: tensor(0.0897, device='cuda:0')
time: 661update vector norm: tensor(107.7090, device='cuda:0') diff norm: tensor(88.7369, device='cuda:0') activation norm: tensor(8.9148, device='cuda:0') softmax output: tensor(0.1184, device='cuda:0')
time: 661update vector norm: tensor(97.3567, device='cuda:0') diff norm: tensor(78.5073, device='cuda:0') activation norm: tensor(9.4515, device='cuda:0') softmax output: tensor(0.1296, device='cuda:0')
time: 661update vector norm: tensor(55.6142, device='cuda:0') diff norm: tensor(65.9451, device='cuda:0') activation norm: tensor(10.1399, device='cuda:0') softmax output: tensor(0.1207, device='cuda:0')
time: 662update vector norm: tensor(80.9288, device='cuda:0') diff norm: tensor(127.6897, device='cuda:0') activation norm: tensor(9.7623, device='cuda:0') softmax output: tensor(0.0375, device='cuda:0')
time: 662update vector norm: tensor(104.2708, device='cuda:0') diff norm: tensor(100.5286, device='cuda:0') activation norm: tensor(8.8425, device='cuda:0') softmax output: tensor(0.0878, device='cuda:0')
time: 662update vector norm: tensor(91.9843, device='cuda:0') diff norm: tensor(88.4771, device='cuda:0') activation norm: tensor(8.8961, device='cuda:0') softmax output: tensor(0.0977, device='cuda:0')
time: 662update vector norm: tensor(77.2397, device='cuda:0') diff norm: tensor(74.1007, device='cuda:0') activation norm: tensor(8.9287, device='cuda:0') softmax output: tensor(0.1097, device='cuda:0')
time: 662update vector norm: tensor(49.3473, device='cuda:0') diff norm: tensor(57.0832, device='cuda:0') activation norm: tensor(8.8922, device='cuda:0') softmax output: tensor(0.1200, device='cuda:0')
time: 663update vector norm: tensor(41.8161, device='cuda:0') diff norm: tensor(94.5517, device='cuda:0') activation norm: tensor(7.1844, device='cuda:0') softmax output: tensor(0.0365, device='cuda:0')
time: 663update vector norm: tensor(55.2097, device='cuda:0') diff norm: tensor(64.3978, device='cuda:0') activation norm: tensor(5.6502, device='cuda:0') softmax output: tensor(0.0801, device='cuda:0')
time: 663update vector norm: tensor(51.6982, device='cuda:0') diff norm: tensor(54.5489, device='cuda:0') activation norm: tensor(5.4802, device='cuda:0') softmax output: tensor(0.0921, device='cuda:0')
time: 663update vector norm: tensor(46.3698, device='cuda:0') diff norm: tensor(45.7247, device='cuda:0') activation norm: tensor(5.5208, device='cuda:0') softmax output: tensor(0.1073, device='cuda:0')
time: 663update vector norm: tensor(30.9183, device='cuda:0') diff norm: tensor(35.5930, device='cuda:0') activation norm: tensor(5.7434, device='cuda:0') softmax output: tensor(0.1203, device='cuda:0')
time: 664update vector norm: tensor(130.1688, device='cuda:0') diff norm: tensor(157.2613, device='cuda:0') activation norm: tensor(12.0573, device='cuda:0') softmax output: tensor(0.0385, device='cuda:0')
time: 664update vector norm: tensor(149.6339, device='cuda:0') diff norm: tensor(132.9439, device='cuda:0') activation norm: tensor(11.7035, device='cuda:0') softmax output: tensor(0.0911, device='cuda:0')
time: 664update vector norm: tensor(132.8082, device='cuda:0') diff norm: tensor(119.9703, device='cuda:0') activation norm: tensor(12.0588, device='cuda:0') softmax output: tensor(0.1016, device='cuda:0')
time: 664update vector norm: tensor(111.0684, device='cuda:0') diff norm: tensor(100.7501, device='cuda:0') activation norm: tensor(12.1259, device='cuda:0') softmax output: tensor(0.1162, device='cuda:0')
time: 664update vector norm: tensor(70.7707, device='cuda:0') diff norm: tensor(79.1002, device='cuda:0') activation norm: tensor(12.1304, device='cuda:0') softmax output: tensor(0.1199, device='cuda:0')
time: 665update vector norm: tensor(102.4511, device='cuda:0') diff norm: tensor(134.1009, device='cuda:0') activation norm: tensor(10.2712, device='cuda:0') softmax output: tensor(0.0385, device='cuda:0')
time: 665update vector norm: tensor(124.1815, device='cuda:0') diff norm: tensor(112.7749, device='cuda:0') activation norm: tensor(9.9296, device='cuda:0') softmax output: tensor(0.0894, device='cuda:0')
time: 665update vector norm: tensor(119.6521, device='cuda:0') diff norm: tensor(104.2320, device='cuda:0') activation norm: tensor(10.4830, device='cuda:0') softmax output: tensor(0.1047, device='cuda:0')
time: 665update vector norm: tensor(109.8804, device='cuda:0') diff norm: tensor(91.7401, device='cuda:0') activation norm: tensor(11.0517, device='cuda:0') softmax output: tensor(0.1259, device='cuda:0')
time: 665update vector norm: tensor(68.7711, device='cuda:0') diff norm: tensor(76.0362, device='cuda:0') activation norm: tensor(11.6808, device='cuda:0') softmax output: tensor(0.1200, device='cuda:0')
time: 666update vector norm: tensor(89.4362, device='cuda:0') diff norm: tensor(123.5855, device='cuda:0') activation norm: tensor(9.4542, device='cuda:0') softmax output: tensor(0.0382, device='cuda:0')
time: 666update vector norm: tensor(115.3629, device='cuda:0') diff norm: tensor(104.2997, device='cuda:0') activation norm: tensor(9.1819, device='cuda:0') softmax output: tensor(0.0902, device='cuda:0')
time: 666update vector norm: tensor(114.1701, device='cuda:0') diff norm: tensor(97.9148, device='cuda:0') activation norm: tensor(9.8443, device='cuda:0') softmax output: tensor(0.1068, device='cuda:0')
time: 666update vector norm: tensor(108.7762, device='cuda:0') diff norm: tensor(87.3209, device='cuda:0') activation norm: tensor(10.5141, device='cuda:0') softmax output: tensor(0.1320, device='cuda:0')
time: 666update vector norm: tensor(62.6721, device='cuda:0') diff norm: tensor(72.5249, device='cuda:0') activation norm: tensor(11.1227, device='cuda:0') softmax output: tensor(0.1207, device='cuda:0')
time: 667update vector norm: tensor(120.0228, device='cuda:0') diff norm: tensor(142.1117, device='cuda:0') activation norm: tensor(10.8914, device='cuda:0') softmax output: tensor(0.0396, device='cuda:0')
time: 667update vector norm: tensor(155.7562, device='cuda:0') diff norm: tensor(122.8558, device='cuda:0') activation norm: tensor(10.8189, device='cuda:0') softmax output: tensor(0.1049, device='cuda:0')
time: 667update vector norm: tensor(153.4290, device='cuda:0') diff norm: tensor(117.2760, device='cuda:0') activation norm: tensor(11.7901, device='cuda:0') softmax output: tensor(0.1281, device='cuda:0')
time: 667update vector norm: tensor(132.4285, device='cuda:0') diff norm: tensor(105.5051, device='cuda:0') activation norm: tensor(12.7000, device='cuda:0') softmax output: tensor(0.1340, device='cuda:0')
time: 667update vector norm: tensor(81.1719, device='cuda:0') diff norm: tensor(88.2339, device='cuda:0') activation norm: tensor(13.4544, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 668update vector norm: tensor(75.3122, device='cuda:0') diff norm: tensor(113.7045, device='cuda:0') activation norm: tensor(8.6875, device='cuda:0') softmax output: tensor(0.0377, device='cuda:0')
time: 668update vector norm: tensor(95.8217, device='cuda:0') diff norm: tensor(95.0101, device='cuda:0') activation norm: tensor(8.3563, device='cuda:0') softmax output: tensor(0.0848, device='cuda:0')
time: 668update vector norm: tensor(91.3334, device='cuda:0') diff norm: tensor(84.0980, device='cuda:0') activation norm: tensor(8.4524, device='cuda:0') softmax output: tensor(0.1001, device='cuda:0')
time: 668update vector norm: tensor(81.9590, device='cuda:0') diff norm: tensor(71.4108, device='cuda:0') activation norm: tensor(8.6034, device='cuda:0') softmax output: tensor(0.1186, device='cuda:0')
time: 668update vector norm: tensor(47.8642, device='cuda:0') diff norm: tensor(56.5710, device='cuda:0') activation norm: tensor(8.7982, device='cuda:0') softmax output: tensor(0.1201, device='cuda:0')
time: 669update vector norm: tensor(143.2556, device='cuda:0') diff norm: tensor(160.0862, device='cuda:0') activation norm: tensor(12.2777, device='cuda:0') softmax output: tensor(0.0398, device='cuda:0')
time: 669update vector norm: tensor(185.3219, device='cuda:0') diff norm: tensor(139.2944, device='cuda:0') activation norm: tensor(12.2604, device='cuda:0') softmax output: tensor(0.1127, device='cuda:0')
time: 669update vector norm: tensor(174.6054, device='cuda:0') diff norm: tensor(129.5194, device='cuda:0') activation norm: tensor(13.0114, device='cuda:0') softmax output: tensor(0.1339, device='cuda:0')
time: 669update vector norm: tensor(148.1813, device='cuda:0') diff norm: tensor(112.8793, device='cuda:0') activation norm: tensor(13.5766, device='cuda:0') softmax output: tensor(0.1410, device='cuda:0')
time: 669update vector norm: tensor(83.1694, device='cuda:0') diff norm: tensor(92.2367, device='cuda:0') activation norm: tensor(14.0244, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 670update vector norm: tensor(155.1500, device='cuda:0') diff norm: tensor(168.8670, device='cuda:0') activation norm: tensor(12.9559, device='cuda:0') softmax output: tensor(0.0403, device='cuda:0')
time: 670update vector norm: tensor(201.4006, device='cuda:0') diff norm: tensor(149.1121, device='cuda:0') activation norm: tensor(13.1307, device='cuda:0') softmax output: tensor(0.1136, device='cuda:0')
time: 670update vector norm: tensor(182.8720, device='cuda:0') diff norm: tensor(145.1176, device='cuda:0') activation norm: tensor(14.5814, device='cuda:0') softmax output: tensor(0.1201, device='cuda:0')
time: 670update vector norm: tensor(159.7751, device='cuda:0') diff norm: tensor(129.8380, device='cuda:0') activation norm: tensor(15.6085, device='cuda:0') softmax output: tensor(0.1305, device='cuda:0')
time: 670update vector norm: tensor(94.8236, device='cuda:0') diff norm: tensor(105.4844, device='cuda:0') activation norm: tensor(15.9783, device='cuda:0') softmax output: tensor(0.1203, device='cuda:0')
time: 671update vector norm: tensor(107.7800, device='cuda:0') diff norm: tensor(141.3828, device='cuda:0') activation norm: tensor(10.8315, device='cuda:0') softmax output: tensor(0.0383, device='cuda:0')
time: 671update vector norm: tensor(121.1176, device='cuda:0') diff norm: tensor(116.4060, device='cuda:0') activation norm: tensor(10.2484, device='cuda:0') softmax output: tensor(0.0850, device='cuda:0')
time: 671update vector norm: tensor(107.7308, device='cuda:0') diff norm: tensor(101.8908, device='cuda:0') activation norm: tensor(10.2471, device='cuda:0') softmax output: tensor(0.0965, device='cuda:0')
time: 671update vector norm: tensor(87.6082, device='cuda:0') diff norm: tensor(85.0015, device='cuda:0') activation norm: tensor(10.2451, device='cuda:0') softmax output: tensor(0.1070, device='cuda:0')
time: 671update vector norm: tensor(61.7800, device='cuda:0') diff norm: tensor(65.9889, device='cuda:0') activation norm: tensor(10.2462, device='cuda:0') softmax output: tensor(0.1201, device='cuda:0')
time: 672update vector norm: tensor(123.6804, device='cuda:0') diff norm: tensor(156.5910, device='cuda:0') activation norm: tensor(12.0039, device='cuda:0') softmax output: tensor(0.0385, device='cuda:0')
time: 672update vector norm: tensor(141.5947, device='cuda:0') diff norm: tensor(128.6625, device='cuda:0') activation norm: tensor(11.3255, device='cuda:0') softmax output: tensor(0.0903, device='cuda:0')
time: 672update vector norm: tensor(122.2192, device='cuda:0') diff norm: tensor(112.2573, device='cuda:0') activation norm: tensor(11.2840, device='cuda:0') softmax output: tensor(0.0999, device='cuda:0')
time: 672update vector norm: tensor(104.0709, device='cuda:0') diff norm: tensor(93.1304, device='cuda:0') activation norm: tensor(11.2131, device='cuda:0') softmax output: tensor(0.1185, device='cuda:0')
time: 672update vector norm: tensor(66.3755, device='cuda:0') diff norm: tensor(72.8240, device='cuda:0') activation norm: tensor(11.2128, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 673update vector norm: tensor(139.5278, device='cuda:0') diff norm: tensor(160.9528, device='cuda:0') activation norm: tensor(12.3441, device='cuda:0') softmax output: tensor(0.0394, device='cuda:0')
time: 673update vector norm: tensor(180.8721, device='cuda:0') diff norm: tensor(141.4148, device='cuda:0') activation norm: tensor(12.4498, device='cuda:0') softmax output: tensor(0.1093, device='cuda:0')
time: 673update vector norm: tensor(176.0961, device='cuda:0') diff norm: tensor(133.8726, device='cuda:0') activation norm: tensor(13.4559, device='cuda:0') softmax output: tensor(0.1453, device='cuda:0')
time: 673update vector norm: tensor(145.3766, device='cuda:0') diff norm: tensor(122.5084, device='cuda:0') activation norm: tensor(14.7251, device='cuda:0') softmax output: tensor(0.1262, device='cuda:0')
time: 673update vector norm: tensor(87.1928, device='cuda:0') diff norm: tensor(99.3233, device='cuda:0') activation norm: tensor(15.0500, device='cuda:0') softmax output: tensor(0.1206, device='cuda:0')
time: 674update vector norm: tensor(41.1407, device='cuda:0') diff norm: tensor(81.6441, device='cuda:0') activation norm: tensor(6.1893, device='cuda:0') softmax output: tensor(0.0368, device='cuda:0')
time: 674update vector norm: tensor(62.6479, device='cuda:0') diff norm: tensor(67.4236, device='cuda:0') activation norm: tensor(5.9175, device='cuda:0') softmax output: tensor(0.0824, device='cuda:0')
time: 674update vector norm: tensor(60.0600, device='cuda:0') diff norm: tensor(59.4064, device='cuda:0') activation norm: tensor(5.9657, device='cuda:0') softmax output: tensor(0.0955, device='cuda:0')
time: 674update vector norm: tensor(50.2706, device='cuda:0') diff norm: tensor(49.5489, device='cuda:0') activation norm: tensor(5.9770, device='cuda:0') softmax output: tensor(0.1076, device='cuda:0')
time: 674update vector norm: tensor(31.7558, device='cuda:0') diff norm: tensor(37.9260, device='cuda:0') activation norm: tensor(6.0760, device='cuda:0') softmax output: tensor(0.1201, device='cuda:0')
time: 675update vector norm: tensor(111.2410, device='cuda:0') diff norm: tensor(135.6817, device='cuda:0') activation norm: tensor(10.3897, device='cuda:0') softmax output: tensor(0.0393, device='cuda:0')
time: 675update vector norm: tensor(136.2112, device='cuda:0') diff norm: tensor(118.6297, device='cuda:0') activation norm: tensor(10.4402, device='cuda:0') softmax output: tensor(0.0934, device='cuda:0')
time: 675update vector norm: tensor(132.3598, device='cuda:0') diff norm: tensor(108.5491, device='cuda:0') activation norm: tensor(10.9136, device='cuda:0') softmax output: tensor(0.1140, device='cuda:0')
time: 675update vector norm: tensor(116.1466, device='cuda:0') diff norm: tensor(94.8573, device='cuda:0') activation norm: tensor(11.4188, device='cuda:0') softmax output: tensor(0.1303, device='cuda:0')
time: 675update vector norm: tensor(67.2861, device='cuda:0') diff norm: tensor(77.1869, device='cuda:0') activation norm: tensor(11.8314, device='cuda:0') softmax output: tensor(0.1200, device='cuda:0')
time: 676update vector norm: tensor(111.7058, device='cuda:0') diff norm: tensor(152.9531, device='cuda:0') activation norm: tensor(11.7181, device='cuda:0') softmax output: tensor(0.0379, device='cuda:0')
time: 676update vector norm: tensor(136.6573, device='cuda:0') diff norm: tensor(124.1146, device='cuda:0') activation norm: tensor(10.9218, device='cuda:0') softmax output: tensor(0.0926, device='cuda:0')
time: 676update vector norm: tensor(120.2597, device='cuda:0') diff norm: tensor(109.7491, device='cuda:0') activation norm: tensor(11.0304, device='cuda:0') softmax output: tensor(0.1026, device='cuda:0')
time: 676update vector norm: tensor(99.1996, device='cuda:0') diff norm: tensor(91.0642, device='cuda:0') activation norm: tensor(10.9655, device='cuda:0') softmax output: tensor(0.1138, device='cuda:0')
time: 676update vector norm: tensor(63.3681, device='cuda:0') diff norm: tensor(70.0275, device='cuda:0') activation norm: tensor(10.8088, device='cuda:0') softmax output: tensor(0.1199, device='cuda:0')
time: 677update vector norm: tensor(132.1335, device='cuda:0') diff norm: tensor(154.4660, device='cuda:0') activation norm: tensor(11.8421, device='cuda:0') softmax output: tensor(0.0392, device='cuda:0')
time: 677update vector norm: tensor(162.8237, device='cuda:0') diff norm: tensor(133.0730, device='cuda:0') activation norm: tensor(11.7133, device='cuda:0') softmax output: tensor(0.1009, device='cuda:0')
time: 677update vector norm: tensor(144.3616, device='cuda:0') diff norm: tensor(122.0294, device='cuda:0') activation norm: tensor(12.2587, device='cuda:0') softmax output: tensor(0.1093, device='cuda:0')
time: 677update vector norm: tensor(124.4285, device='cuda:0') diff norm: tensor(103.8040, device='cuda:0') activation norm: tensor(12.4860, device='cuda:0') softmax output: tensor(0.1249, device='cuda:0')
time: 677update vector norm: tensor(73.5166, device='cuda:0') diff norm: tensor(82.2309, device='cuda:0') activation norm: tensor(12.5571, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
time: 678update vector norm: tensor(131.6367, device='cuda:0') diff norm: tensor(155.4876, device='cuda:0') activation norm: tensor(11.9197, device='cuda:0') softmax output: tensor(0.0389, device='cuda:0')
time: 678update vector norm: tensor(174.5037, device='cuda:0') diff norm: tensor(133.8603, device='cuda:0') activation norm: tensor(11.7832, device='cuda:0') softmax output: tensor(0.1123, device='cuda:0')
time: 678update vector norm: tensor(152.0227, device='cuda:0') diff norm: tensor(123.6097, device='cuda:0') activation norm: tensor(12.4254, device='cuda:0') softmax output: tensor(0.1147, device='cuda:0')
time: 678update vector norm: tensor(127.6842, device='cuda:0') diff norm: tensor(108.0631, device='cuda:0') activation norm: tensor(12.9994, device='cuda:0') softmax output: tensor(0.1226, device='cuda:0')
time: 678update vector norm: tensor(77.4045, device='cuda:0') diff norm: tensor(87.0705, device='cuda:0') activation norm: tensor(13.2698, device='cuda:0') softmax output: tensor(0.1206, device='cuda:0')
time: 679update vector norm: tensor(101.5737, device='cuda:0') diff norm: tensor(140.2376, device='cuda:0') activation norm: tensor(10.7380, device='cuda:0') softmax output: tensor(0.0376, device='cuda:0')
time: 679update vector norm: tensor(120.9455, device='cuda:0') diff norm: tensor(115.1296, device='cuda:0') activation norm: tensor(10.1325, device='cuda:0') softmax output: tensor(0.0874, device='cuda:0')
time: 679update vector norm: tensor(113.7747, device='cuda:0') diff norm: tensor(102.4944, device='cuda:0') activation norm: tensor(10.3054, device='cuda:0') softmax output: tensor(0.1037, device='cuda:0')
time: 679update vector norm: tensor(94.0224, device='cuda:0') diff norm: tensor(86.7696, device='cuda:0') activation norm: tensor(10.4558, device='cuda:0') softmax output: tensor(0.1133, device='cuda:0')
time: 679update vector norm: tensor(61.9621, device='cuda:0') diff norm: tensor(68.2983, device='cuda:0') activation norm: tensor(10.5609, device='cuda:0') softmax output: tensor(0.1201, device='cuda:0')
time: 680update vector norm: tensor(105.5245, device='cuda:0') diff norm: tensor(135.6520, device='cuda:0') activation norm: tensor(10.3879, device='cuda:0') softmax output: tensor(0.0386, device='cuda:0')
time: 680update vector norm: tensor(126.1353, device='cuda:0') diff norm: tensor(113.5317, device='cuda:0') activation norm: tensor(9.9960, device='cuda:0') softmax output: tensor(0.0898, device='cuda:0')
time: 680update vector norm: tensor(112.0277, device='cuda:0') diff norm: tensor(102.4560, device='cuda:0') activation norm: tensor(10.3023, device='cuda:0') softmax output: tensor(0.1001, device='cuda:0')
time: 680update vector norm: tensor(92.7251, device='cuda:0') diff norm: tensor(86.8478, device='cuda:0') activation norm: tensor(10.4603, device='cuda:0') softmax output: tensor(0.1114, device='cuda:0')
time: 680update vector norm: tensor(61.6721, device='cuda:0') diff norm: tensor(67.3478, device='cuda:0') activation norm: tensor(10.4104, device='cuda:0') softmax output: tensor(0.1205, device='cuda:0')
